code	country_exposure	2020_EW10	2020_EW11	2020_EW12	2020_EW13	2020_EW14	2020_EW15	2020_EW16	2020_EW17	2020_EW18	2020_EW19	2020_EW20	2020_EW21	2020_EW22	2020_EW23	2020_EW24	2020_EW25	2020_EW26	2020_EW27	2020_EW28	2020_EW29	2020_EW30	2020_EW31	2020_EW32	2020_EW33	2020_EW34	2020_EW35	2020_EW36	2020_EW37	2020_EW38	2020_EW39	2020_EW40	2020_EW41	2020_EW42	2020_EW43	2020_EW44	2020_EW45	2020_EW46	2020_EW47	2020_EW48	2020_EW49	2020_EW50	2020_EW51	2020_EW52	2020_EW53	2021_EW01	2021_EW02	2021_EW03	2021_EW04	2021_EW05	2021_EW06	2021_EW07	2021_EW08	2021_EW09	2021_EW10	2021_EW11	2021_EW12	2021_EW13	2021_EW14	2021_EW15	2021_EW16	2021_EW17	2021_EW18	2021_EW19	2021_EW20	2021_EW21	2021_EW22	2021_EW23	2021_EW24	2021_EW25	2021_EW26	2021_EW27	2021_EW28	2021_EW29	2021_EW30	2021_EW31	2021_EW32	2021_EW33	2021_EW34	2021_EW35	2021_EW36	2021_EW37	2021_EW38	2021_EW39	2021_EW40	2021_EW41	2021_EW42	2021_EW43	2021_EW44	2021_EW45	2021_EW46	2021_EW47	2021_EW48	2021_EW49	2021_EW50	2021_EW51	2021_EW52	2022_EW01	2022_EW02	2022_EW03	2022_EW04	2022_EW05	2022_EW06	2022_EW07	2022_EW08	2022_EW09	2022_EW10	2022_EW11	2022_EW12	2022_EW13	2022_EW14	2022_EW15	2022_EW16	2022_EW17	2022_EW18	2022_EW19	2022_EW20	2022_EW21	2022_EW22	2022_EW23	2022_EW24	cumulative_proportion
MD	USA	1.0	1.0	0.7396449704142012	0.1172069825436409	0.0784037558685446	0.07353906762967827	0.07232297063903281	0.025735294117647058	0.01848814671239004	0.01713638294859085	0.012278520360584395	0.00810415836322572	0.021319018404907974	0.017559904883848544	0.015171331415119017	0.01093926820067899	0.017241379310344827	0.016257350397786235	0.02527191298784389	0.014349018780333404	0.013850889192886457	0.005387418792584376	0.003834355828220859	0.003325508607198748	0.006266318537859008	0.005568814638027049	0.003941571991653142	0.004330106979113602	0.009261458085965329	0.01084262701363073	0.011177540940992981	0.00829979879275654	0.024238227146814405	0.014678899082568808	0.014670348636520539	0.012051349227141734	0.011006711409395973	0.004155909577482526	0.005871382192443186	0.010258697591436218	0.008203821656050955	0.005195580770379218	0.009528946422150306	0.023066944898764874	0.019561234091021642	0.02153191077563265	0.028803351662738938	0.02414486921529175	0.038683479375935026	0.049428713363139594	0.08926977325477593	0.0883468834688347	0.10134881978269014	0.10467258415675766	0.11064491064491065	0.10815026647601717	0.11652329348676126	0.12099718368624178	0.1290054099042863	0.13694607581420182	0.1452663215895809	0.1516892668352103	0.15794836956521738	0.1413178615830916	0.1277027027027027	0.12937433722163308	0.199438202247191	0.1867704280155642	0.25196850393700787	0.3347921225382932	0.4423076923076923	0.41233766233766234	0.3746898263027295	0.3349397590361446	0.2655429071803853	0.16959946371711077	0.16185641769398115	0.14867078241149048	0.15684387779648784	0.18216080402010051	0.1601292108906322	0.14833700312898365	0.14751387740640132	0.17712511320998836	0.14617989106433094	0.18269737998944963	0.16685649202733485	0.18576572760008472	0.1979453311319024	0.16046399226679556	0.148902322621699	0.10692963752665245	0.1354061056663287	0.13524810413805458	0.044917036690815614	0.025311536915449552	0.01789461224753317	0.01336224222565989	0.023230955604646192	0.028146624275294557	0.059700221427354795	0.0862438725490196	0.08794357504959224	0.0737337516808606	0.05789284430061129	0.10504201680672269	0.1088403041825095	0.1483936766955635	0.15483870967741936	0.22192602465844719	0.13756357471542746	0.10877967973495306	0.11190080145168607	0.08916656557078734	0.07802992928794607	0.060933905365914316	0.04525092514445238	0.03918119302734687	0.008530640668523676	0.0010993403957625424	0.05521169359348924
ME	USA	X	1.0	1.0	0.05673758865248227	0	0	0	0	0	0.00392156862745098	0	0	0	0.028925619834710745	0.004291845493562232	0.011049723756906077	0	0	0	0	0	0	0	0	0	0.05747126436781609	0.06382978723404255	0.10396039603960396	0.17	0.14285714285714285	0.11061946902654868	0.06635071090047394	0.004608294930875576	0.0625	0.12927756653992395	0.021321961620469083	0.018471872376154493	0.021021021021021023	0.06094420600858369	0.10059815116911365	0.047332531087043724	0.04361770365618987	0.044143823424706304	0.05435370470524608	0.051934287228404874	0.05476190476190476	0.04439183190292986	0.054474708171206226	0.08645229309435952	0.08308823529411764	0.08280254777070063	0.12433392539964476	0.18150087260034903	0.09477124183006536	0.14615384615384616	0.2073529411764706	0.11117226197028068	0.11428571428571428	0.13368816530995617	0.10662177328843996	0.1591816367265469	0.17611241217798596	0.2137619853355894	0.26362957430918593	0.25534591194968553	0.29577464788732394	0.2616580310880829	0.3201581027667984	0.2411764705882353	0.37777777777777777	0.4049586776859504	0.28515625	0.35664335664335667	0.3906810035842294	0.3914590747330961	0.3820870994248151	0.38488576449912126	0.10459035444509006	0.10044642857142858	0.11702127659574468	0.0803886925795053	0.07950045689917758	0.08091674462114125	0.07931034482758621	0.12387791741472172	0.1036077705827937	0.11421628189550426	0.09849131796185596	0.11325229765787133	0.080737444373808	0.08644325971058645	0.0723698422985526	0.040558220671609246	0.03576448539746994	0.04070631970260223	0.05306698950766747	0.04608433734939759	0.05306777168827697	0.06174474424764112	0.034666302715981985	0.047752394988946206	0.05099446687602811	0.010010355540214014	0.016761133603238866	0.03434782608695652	0.11633820724729815	0.11546685673556664	0.09361329833770779	0.08668076109936575	0.10212474297464016	0.04010130856901646	0.058038007190549565	0.04200853298326222	0.033160991264039937	0.02160345655304849	0.007137758743754461	0.0028457598178713715	0.002229654403567447	0	0.0	0.06662234638540718
MI	USA	X	1.0	0.99830220713073	0.19226260257913247	0.0537328593194515	0.017511520737327188	0.0161997078741203	0.019236460491269605	0.034363225320271286	0.01246472248353716	0.017891787023065316	0.0103572183470725	0.009436929852154765	0.004090740052063964	0.014099783080260303	0.004681100058513751	0.005623242736644799	0.005168849069607168	0.006334125098970704	0.006038647342995169	0.004901960784313725	0.004728546409807356	0.005762502572545791	0.0067966374530495435	0.003988737681839512	0.011194029850746268	0.010900082576383155	0.008692687915459348	0.011533107973752238	0.01368119630925867	0.00855320382719629	0.009655340992422391	0.019481634054239614	0.014337905838560695	0.011149857759016243	0.01316828243913222	0.010595261028703526	0.008416464709087152	0.0064114306649569516	0.0027259210308937716	0.001425498276442993	0.00245978573971583	0.0017760236803157376	0.004542326221610461	0.009905042567125082	0.00925540765391015	0.015506984827217431	0.03345280764635603	0.035175879396984924	0.08741385564018861	0.07575550389716942	0.05365801099019502	0.06890325033263638	0.07876712328767123	0.07825755409398533	0.08057002758197977	0.07016728624535316	0.06379096132939897	0.057340138096667666	0.04640419947506562	0.04458149779735683	0.040494008539552824	0.03385941736772579	0.026545166402535656	0.016164184525971667	0.013360053440213761	0.01803998049731838	0.03611349957007739	0.03711340206185567	0.058121019108280256	0.06861313868613139	0.07883817427385892	0.10689890710382513	0.10387694900969237	0.07978652434956637	0.052248479409711834	0.04608486257577016	0.04773439726417783	0.060046757721176326	0.0650887573964497	0.046217703572427944	0.050591098748261475	0.05902570233114166	0.06652933031643646	0.06175655857911031	0.06580489233924125	0.07140313390313391	0.0757409122482056	0.08034826539112676	0.045506977953242024	0.04052974672129036	0.02328268778086882	0.025729807175691004	0.024891007881794557	0.030950790469828546	0.02188518386952291	0.010555070080435965	0.010576488730354055	0.007583702530516733	0.009021675454012888	0.01256054785368298	0.027513085491880286	0.03471426232192566	0.042452511322923006	0.0547510162601626	0.05804395235698708	0.05668320553300256	0.08284652150823155	0.08416389811738649	0.14046288906624102	0.05669902912621359	0.038380752339125454	0.0408092804861207	0.0458168382158881	0.02934488359501895	0.028359585881709774	0.02268176216882317	0.009726132582544152	0	0.0	0.030475786870538434
MN	USA	1.0	1.0	1.0	0.4201954397394137	0.17452830188679244	0.16370106761565836	0.10358056265984655	0.046079223928860144	0.029791816223977027	0.015796401930671347	0.01124670973917205	0.013740771123872026	0.002531645569620253	0.017819389912413167	0.0067390490453013855	0.00261437908496732	0.00857365549493375	0.0042454650714010035	0.005573853559665568	0.003847140292382662	0.0010371292263015972	0.000612619971411068	0.006716873600651333	0.003246753246753247	0.006286484059272564	0.00463821892393321	0.0016005690912324383	0.0010787486515641855	0.008182349503214495	0.00403574517151917	0.002946127946127946	0.0027359781121751026	0.0037029818748781913	0.004169688179840464	0.005137614678899082	0.003889434332754324	0.0008034279592929834	0.0006180206291023783	0.0011687078473862336	0.0018663047166610112	0.001693395756549457	0.0027551073452201486	0.00764063811922754	0.015770355275981217	0.014353778421084373	0.022098927966898628	0.01677890651752083	0.028526601055484237	0.02954048140043764	0.052924291352709006	0.05199403652627656	0.060536126398011716	0.09631993991738641	0.0796812749003984	0.16235085046966236	0.1594142259414226	0.28414026057584046	0.2822269807280514	0.2225962549968441	0.23899267549995884	0.26437205868782876	0.20275569687334394	0.17859822902596428	0.1948990435706695	0.18862491000719941	0.18291761148904007	0.1551433389544688	0.2537878787878788	0.2444794952681388	0.2467741935483871	0.27001569858712715	0.2575387123064385	0.37412775093934514	0.4275799637899819	0.4560644780813839	0.29222709896644483	0.3128087306145893	0.20885837878502916	0.2503562522265764	0.2506770175121863	0.2032810742872263	0.17945918170723874	0.21018855065879147	0.17803030303030304	0.15920020248038472	0.18167733243516335	0.1700184928340268	0.14097894966858474	0.16711124469324115	0.12299682196226926	0.16390576875052026	0.15099993691249763	0.1346488876976682	0.08580696765019552	0.03760108612242489	0.12682776666153608	0.02334360738776193	0.025532144349631306	0.03469320150851086	0.009630801347236121	0.04073451703682708	0.06526258392120779	0.06537113338663059	0.07019783024888322	0.08073014678208505	0.05199605717102021	0.0706997084548105	0.08468197214904027	0.10890386661936857	0.16071428571428573	0.0793111262179923	0.0634946150136634	0.06019797421731123	0.046020336605890604	0.036774450039756164	0.03271569195136074	0.04125752949913359	0.025228076708247997	0.0028894142369319674	0.0	0.07655661717984288
MO	USA	1.0	1.0	0.4774774774774775	0.048894062863795114	0.020581113801452784	0.020251778872468526	0.0286144578313253	0.039942938659058486	0.009762900976290097	0.011461318051575931	0.01303538175046555	0.003693444136657433	0.004074979625101874	0.008541793776693106	0.02714164546225615	0.01365546218487395	0.009242801279772485	0.00031133250311332503	0.0037322136692325637	0.002865876958349255	0.0023906287353573988	0.001609238924649754	0.0036129437637448946	0.006028057869355546	0.0028269419862340214	0.0028295213393067674	0.003216374269005848	0.008154730789336121	0.00027134587554269177	0.0010597898083546764	0.0006230529595015577	0.001243326263438894	0.00016593379241682568	0.0007426110203475419	0.0016647531572904707	0.0012614958899650037	0.0005179228567534415	0.0003815458967918349	0.0002824659275474896	0.00036444356094490277	0.001057292010837243	0.0018343815513626835	0.003510769522725116	0.002156832537359421	0.0019158398905234349	0.0032361004988988268	0.003191233140655106	0.013266118333775537	0.015622361087654113	0.008047493403693932	0.010649441340782122	0.008271438217420662	0.03983874792506521	0.03599672757022089	0.027425674118460475	0.025587684626586227	0.042358186772355706	0.044219977553310884	0.04452405322415558	0.03872238022314592	0.04259991216512956	0.04593465978874969	0.034482758620689655	0.044093451793353076	0.029921259842519685	0.07184801381692574	0.07322596879718168	0.07004939380332285	0.06531284302963776	0.07019294743845642	0.05213598969174348	0.04883147913088927	0.03581020590868397	0.049646583641871425	0.03819080425340722	0.03365210648746446	0.04231043498930354	0.03230354296922888	0.047619047619047616	0.04879701796001355	0.04992494942243686	0.043167726238128874	0.05878077586990097	0.06985532282444397	0.05217055262140925	0.0680612846199175	0.08707401291097433	0.06241682193239287	0.055322715842414084	0.025877238381119966	0.05293358198249892	0.027481746859552854	0.023410047018064834	0.0397142571685483	0.034394578698376164	0.03009039374904244	0.010058225691648872	0.009025709949136243	0.009877862405725434	0.0105081657882751	0.013696912709606645	0.023254640839386602	0.024944765162853683	0.03166666666666667	0.030843798193434677	0.029977911012937834	0.04257475924987329	0.012252252252252252	0.03613994617454825	0.024778358717890428	0.06669345118521494	0.05943309966473636	0.04941599281221923	0.04670274604129084	0.03602115003304693	0.022149763885765686	0.01084070796460177	0.0013512108928385822	0	0.0	0.01865009176596052
MP	USA	X	X	X	X	0	0	0	X	X	0	0	0	X	0	0	X	X	1.0	X	1.0	1.0	0.5	1.0	0	1.0	X	1.0	0	0.6666666666666666	0.2857142857142857	0	1.0	1.0	0.5	1.0	0.3333333333333333	1.0	0	1.0	1.0	0.2857142857142857	1.0	0.5714285714285714	X	0.6666666666666666	1.0	0	0	0	0	1.0	0	0	1.0	0.5	0.5	X	0	0	0	0.25	0	0	0	0	X	X	X	X	X	0.5	1.0	1.0	1.0	0.375	0.5	0.6	0.8	0.6666666666666666	0.42857142857142855	1.0	0.125	0.75	0.42857142857142855	0.4	0.0	0.9411764705882353	0.6511627906976745	0.8235294117647058	0.8767123287671232	1.0	0.4204081632653061	0.17398648648648649	0.48811700182815354	0.26907630522088355	0.24145299145299146	0.2733118971061093	0.17263843648208468	0.3432343234323432	0.3280141843971631	0.03663985701519214	0.0006839945280437756	0.09290187891440502	0.23630417007358953	0.41196581196581195	0.6491803278688525	0.5709677419354838	0.2132132132132132	0.22900763358778625	1.0	0.17777777777777778	0.8333333333333334	0.14285714285714285	0.1111111111111111	0	0.0	0.0	0.0	0	0.0	0.25987776534389256
MS	USA	X	0.8333333333333334	0.05223880597014925	0.011472275334608031	0.007575757575757576	0.0008424599831508003	0	0	0.0005803830528148578	0	0	0	0	0.0011049723756906078	0	0	0	0	0	0	0.00021893814997263274	0.00022471910112359551	0.00029563932002956393	0.00019573302016050108	0.001269726101940867	0.000630119722747322	0.0024724657226342997	0.00031826861871419476	0.0005768676088837611	0	0	0.00022366360993066427	0.00018628912071535022	0	0.0001971608832807571	0.0015720524017467249	0.0014755197853789403	0	0.0005305743467303355	0.0008137298416925581	0.0003450893781489406	0.00035300762496469926	0.0009293680297397769	0.0004588960272715353	0.0031342294014827317	0.0022141275623169775	0.0023037683067302947	0.0036715321930688638	0.007741347905282332	0.008445642407906559	0.001538856116953065	0.012730579371265264	0.026006191950464396	0.022113022113022112	0.027142857142857142	0.028112449799196786	0.02928071292170592	0.06040268456375839	0.03948143783146729	0.01893939393939394	0.02127659574468085	0.06003159557661927	0.02655440414507772	0.02880921895006402	0.029955947136563875	0.04475703324808184	0.04643628509719223	0.03841536614645858	0.12598425196850394	0.134173461823573	0.1207910208444682	0.11467054969057153	0.05520702634880803	0.04552058111380145	0.0489620322316307	0.023828158970345247	0.027368337184288105	0.03305128324996494	0.022785205222910054	0.030708602870101867	0.031753301274711855	0.033301717778480344	0.03801076971808679	0.047675568743818	0.051719238420005684	0.04112488660417297	0.04284383731760323	0.05272564789991063	0.06743335075797177	0.05265467310223782	0.055201698513800426	0.04596100278551532	0.05427859318748269	0.05089820359281437	0.07088939940925501	0.0527008500137099	0.01945807054426536	0.01052390757263784	0.009753176198827908	0.013642376805203395	0.009913440168440753	0.01363910681955341	0.018840086255816593	0.022675736961451247	0.08410780669144981	0.013313609467455622	0.02289156626506024	0.032716927453769556	0.02388535031847134	0.008159564823209429	0.04198473282442748	0.06910569105691057	0.07755102040816327	0.04886561954624782	0.03991446899501069	0.04044684129429892	0.03314917127071823	0.026330224904004388	0	0.0	0.017405524097097575
MT	USA	X	0	0	0.00980392156862745	0	0	0.02040816326530612	0	0	0.25	0	0	0.07692307692307693	0.16666666666666666	0.020833333333333332	0.06363636363636363	0.012987012987012988	0.022222222222222223	0.01764705882352941	0.010075566750629723	0.015228426395939087	0.006082725060827251	0.0037128712871287127	0	0.0041841004184100415	0.021714285714285714	0.008762322015334063	0.06964520367936924	0.0032310177705977385	0.13474770642201836	0.26418946508779095	0.13932464770007977	0.09371957156767283	0.07280862314419362	0.15126347411203392	0.11631690255409143	0.03733064283655232	0.04701940850277264	0.04394732666983976	0.060411311053984576	0.03659192825112108	0.0037735849056603774	0.022388059701492536	0.02190362405416169	0.016354016354016353	0.00914014895057549	0.014443500424808835	0.013180272108843538	0.031202046035805626	0.0310126582278481	0.05282738095238095	0.04933110367892977	0.09157509157509157	0.05046728971962617	0.08870967741935484	0.09902740937223696	0.1023454157782516	0.0939476061427281	0.11404435058078141	0.12930135557872785	0.1472785485592316	0.10951327433628319	0.14966887417218544	0.17938931297709923	0.14100486223662884	0.2063157894736842	0.13373253493013973	0.15517241379310345	0.1850828729281768	0.1686046511627907	0.17438692098092642	0.13002364066193853	0.19425675675675674	0.17461746174617462	0.17678100263852242	0.13975782038345105	0.13814180929095354	0.09611885991510007	0.11857401188323431	0.11352885525070956	0.09738202434550608	0.06405187411039064	0.10234505862646566	0.08254681647940075	0.08198363666722325	0.0673109528653781	0.07462121212121212	0.060152008686210644	0.06621004566210045	0.055816523901630284	0.05879494655004859	0.052193995381062355	0.05398110661268556	0.07743785850860421	0.1723756906077348	0.13819951338199513	0.06907958746837906	0.07325013564839934	0.0890664003994009	0.04668422312664592	0.03918774492340577	0.05150734737161036	0.03750981932443048	0.024294478527607362	0.01261226829734378	0.05564648117839607	0.04956896551724138	0.08904109589041095	0.06696428571428571	0.05263157894736842	0.022641509433962263	0.05333333333333334	0.058823529411764705	0.06818181818181818	0.08155339805825243	0.04355885078776645	0.03295019157088123	X	0.00980392156862745	0.0	0.06858360183143972
NC	USA	1.0	0.16666666666666666	0.00784313725490196	0.017114914425427872	0.00784313725490196	0.01	0.006535947712418301	0.006652806652806653	0.007	0.00292873413602343	0.0010660980810234541	0.0013131976362442547	0.0005542213190467394	0.0020042949176807445	0.0016328434802892467	0.0014918521918751435	0.0008224529659710086	0.0009055510278004166	0.0018091717139935499	0.0007856020568490215	0.0007335142668524903	0.0023932679688103142	0.0015250740109446488	0.0009190237925048504	0.002668138743214647	0.007224930362116992	0.0003876720294630742	0.001090909090909091	0.001394700139470014	0.00042069835927639884	0.0015364354697102723	0.001010415047411783	0.002290130966864668	0.0010297247202581176	0.0018356482897876768	0.0009632751354605659	0.002182062328652157	0.0031543015166573046	0.001206366501926295	0.0011113290187618487	0.0012371434116048904	0.0011766920832156642	0.0003600403245163458	0.002471521333722785	0.004059515719446332	0.00372164350769576	0.009957674314992204	0.012678209015058506	0.011595618861521058	0.027496967246259604	0.02765300393037619	0.033600693691740735	0.04483416495450543	0.06822279153619888	0.044230156200191266	0.047053093034583535	0.05371084564010911	0.04272665509171888	0.05522502974732274	0.06125840320265881	0.06981279251170047	0.07221291643402196	0.06346153846153846	0.0807356608478803	0.07425925925925926	0.07396870554765292	0.10102344007923407	0.13747412008281573	0.12331838565022421	0.20634920634920634	0.20741222366710013	0.1317772468296269	0.17132442284325639	0.16411717346875582	0.13902259225532285	0.06045152576012349	0.04135538954108858	0.038354128192423766	0.044680541405908894	0.05578644880898663	0.04581110762472545	0.04290083919374657	0.04997775942047404	0.06617025558462468	0.06718914707365141	0.07992014035936838	0.09550482132728304	0.10289150671389735	0.09985182746131051	0.07256461232604373	0.09696706163713448	0.06513241473663638	0.06637514384349827	0.07241606319947334	0.07558393363894346	0.028049288047522356	0.015827249389035795	0.009496106134761597	0.013234053114916853	0.017062067434027908	0.03206257339372588	0.05617025877603979	0.06553333920549634	0.05616026428359663	0.05503080082135524	0.04429124563225989	0.04539402009441956	0.044617658916812256	0.06821480406386067	0.19994287346472436	0.19583492548719908	0.15340706386014985	0.13054717794054288	0.10205386966100491	0.10731100167757995	0.08273246363522695	0.06675361224559838	0.04918150746537147	0.003621429904797461	0.0	0.03249739729034908
ND	USA	X	0	0.48148148148148145	0.42424242424242425	0	0	0	0.0035335689045936395	0.006172839506172839	0.006734006734006734	0	0	0	0.05653710247349823	0.1506849315068493	0.028985507246376812	0.04878048780487805	0.031055900621118012	0.0019305019305019305	0.0058823529411764705	0	0.002570694087403599	0.0031982942430703624	0.003036437246963563	0.003134796238244514	0.0010970927043335162	0.001563314226159458	0.002053388090349076	0.004222972972972973	0.0007275372862859222	0.0021398002853067048	0.002437703141928494	0.00790936297563061	0.002175368139223561	0.000939723452812458	0.00031658927817644573	0.0012305168170631665	0.004618429733890477	0.0017915309446254071	0.002414398595258999	0.0051529790660225444	0.0014299332697807435	0.005147058823529412	0.04059278350515464	0.16952380952380952	0.1614114114114114	0.18967334035827185	0.17843866171003717	0.08357771260997067	0.0391566265060241	0.058997050147492625	0.10377358490566038	0.022298456260720412	0.12436974789915967	0.2143928035982009	0.16755037115588547	0.1684011352885525	0.19547511312217195	0.22365805168986083	0.30914826498422715	0.258	0.2574385510996119	0.3532258064516129	0.31160896130346233	0.33633633633633636	0.32075471698113206	0.34051724137931033	0.17777777777777778	0.27184466019417475	0.2972972972972973	0.3548387096774194	0.28104575163398693	0.30131004366812225	0.3553530751708428	0.36199095022624433	0.21770091556459817	0.23734610123119015	0.12604628261939932	0.06703499079189687	0.10441767068273092	0.1009570855202223	0.04022832291383528	0.08966318234610918	0.08539812364686071	0.07587768969422423	0.10033042955842596	0.08504724847137299	0.05863477246207701	0.06142728093947606	0.054507955215085446	0.0972875226039783	0.10029239766081871	0.1474805407619828	0.18777679362267494	0.19574888779041028	0.132013201320132	0.07687363414320607	0.06509863429438544	0.07355963874182497	0.055209112829467034	0.19232954545454545	0.1915680473372781	0.1884765625	0.13470115967885815	0.17246175243393602	0.16910229645093947	0.18620689655172415	0.273542600896861	0.25	0.18250950570342206	0.18725099601593626	0.18997361477572558	0.2653061224489796	0.22442748091603054	0.21483375959079284	0.17006802721088435	0.19723865877712032	0.18723761544920234	0.11888111888111888	0.0	0.07393581817301328
NE	USA	1.0	0.058823529411764705	0	0.20689655172413793	0.10222222222222223	0.082010582010582	0.11090909090909092	0.031292517006802724	0.03541185527328714	0.0680835734870317	0.023507287259050307	0.015677491601343786	0.01132852729145211	0.007798440311937612	0.011235955056179775	0.004686035613870665	0.009363295880149813	0.013307984790874524	0.011101622544833475	0.007417397167902899	0.002612330198537095	0.0070140280561122245	0.0037756202804746495	0.006513026052104208	0.004548408057179987	0.006588950836289914	0.004873294346978557	0.006047516198704104	0.0033619723571161747	0.005001786352268668	0.004990806409246125	0.0026761819803746653	0.005693296602387512	0.0025497195308516064	0.0023945723027803643	0.0030009431535625484	0.02714869450792991	0.0017289286816918803	0.001545469334634781	0.0022650056625141564	0.0035087719298245615	0.018118286527759802	0.004052684903748734	0.00851985559566787	0.008290296276162	0.007939508506616257	0.008075370121130552	0.01264800861141012	0.03156787092248334	0.03161397670549085	0.06322505800464037	0.016251904520060943	0.07139161924469736	0.05632247377139702	0.06790123456790123	0.09027777777777778	0.06286210892236385	0.11352459016393443	0.12767818102317446	0.10600087604029786	0.1928374655647383	0.20076045627376427	0.12854251012145748	0.15846994535519127	0.14523809523809525	0.1220472440944882	0.13675213675213677	0.25257731958762886	0.2708333333333333	0.13157894736842105	0.2147239263803681	0.26666666666666666	0.2229038854805726	0.13531967721911856	0.05994654448262696	0.16090225563909774	0.10268996662085215	0.11486216540151818	0.16673579427623392	0.096875	0.12003399192691735	0.10814846416382252	0.131624674196351	0.10064862446879892	0.11438223938223938	0.1450335161486898	0.09326424870466321	0.13197519929140833	0.09598475967174677	0.07847082494969819	0.1443926907918309	0.07473475574210096	0.05383936451897617	0.08261269549218031	0.06534391534391534	0.10883500557413602	0.048042059463379264	0.05675171653810291	0.043512576781853746	0.035108958837772396	0.04551988500239578	0.07087099424815119	0.11958762886597939	0.17768595041322313	0.005038674033149171	0.09384615384615384	0.1271186440677966	1.0	0.11093990755007704	0.37383177570093457	0.17701149425287357	0.14835948644793154	0.16336633663366337	0.2708333333333333	0.05528115501519757	0.07893041237113402	0.571764705882353	0.08496176720475786	0.045987654320987656	0.01268183513614323	0.049126977275510596
NH	USA	1.0	0	0.037037037037037035	0	0	0.002898550724637681	0.0038461538461538464	0.002197802197802198	0.004746835443037975	0	0.001834862385321101	0.001876172607879925	0	0.003795066413662239	0	0	0.01507537688442211	0.025806451612903226	0	0	0.004405286343612335	0	0	0	0	0	0.0056179775280898875	0	0	0	0	0	0	0	0	0.007079646017699115	0	0.00034698126301179735	0	0.0011483253588516747	0.001043115438108484	0.0022887659736791914	0.005871251834766198	0.0034652562465803394	0.005732152162584679	0.006495987772258311	0.009339407744874715	0.008743169398907104	0.018809980806142036	0.052083333333333336	0.032432432432432434	0.03890274314214464	0.07259646827992151	0.1022167487684729	0.08012018027040561	0.04405104981473858	0.04661487236403995	0.07038025350233489	0.08577479703494528	0.08616880247459124	0.12338062924120913	0.1352765321375187	0.128060263653484	0.1776798825256975	0.10329670329670329	0.15168539325842698	0.20418848167539266	0.10215053763440861	0.06711409395973154	0.09868421052631579	0.13071895424836602	0.135678391959799	0.19183673469387755	0.18811881188118812	0.04875621890547264	0.08797417271993543	0.08922155688622754	0.0752302968270215	0.08318098720292505	0.0725604670558799	0.06726876362503893	0.06673052362707535	0.08401329706860079	0.08969521044992743	0.0700703308153165	0.06705850921720545	0.4731182795698925	0.04750835391544385	0.06544700113164843	0.07111685792791336	0.05737035524703961	0.03913616546689648	0.04120693537491556	0.028720930232558138	0.015726446400230847	0.02108294930875576	0.025400817353033636	0.016271218231267	0.0172169703612367	0.02776076750357216	0.02997275204359673	0.03221593382673052	0.03396294950962586	0.031746031746031744	0.03908355795148248	0.054707379134860054	0.050955414012738856	0.05980861244019139	0.11649214659685864	0.11120263591433278	0.12198067632850242	0.06991025035427492	0.014669926650366748	0.010889292196007259	0.021157801939465176	0.007458710708577517	0.017311608961303463	0.010728654447921324	0	0.0	0.03515704369080725
NJ	USA	0.75	0.4153846153846154	0.03577106518282989	0.00020414412575278147	0.000391304347826087	0.00016647937736712865	0.000773561390691478	0.00024919013207077	0.00010966716016888742	7.283851700779372e-05	0.0024456171965503925	0.0001226993865030675	0	0.00022768670309653916	0.022992571630703926	0	0.0009013068949977468	0.025512337933918862	0.00045454545454545455	0	0	0.0011504170261719873	0.00037383177570093456	0	0.0004591368227731864	0.0008802816901408451	0.0003637686431429611	0.0013637913399249914	0.00029994001199760045	0.06360946745562131	0	0.0013256006628003315	0.0008445945945945946	0.0001913692469620132	0.00022622728301033106	0.000858000858000858	0.00026423071115808545	0.0012919896640826874	6.271361826220564e-05	0.0002920560747663551	0.00012738204422704577	0.00039645456347520743	0.0014870931537598205	0.0053657404721851615	0.0020763246425567704	0.0034547958635822496	0.00536011510141902	0.004970434484531665	0.010556697770045864	0.014855295566502462	0.0090971006032302	0.017484065155807367	0.02629416598192276	0.026250153330334872	0.05191986050318494	0.06055263604000678	0.06556170607621668	0.06084547122477253	0.05241982735049412	0.04547894402966867	0.058777969018932875	0.051985720660419454	0.11890971039182283	0.09554140127388536	0.10180780209324453	0.10575858250276855	0.20113314447592068	0.108234075608493	0.16930572472594396	0.22609909281228194	0.2525373134328358	0.19263351749539595	0.20095382614350749	0.19688953022286357	0.16597701149425287	0.08787800465236495	0.07237041527735677	0.07472108044627128	0.07317755701693018	0.07786362109506215	0.0723499361430396	0.07955314827352743	0.08156175035155927	0.09145627821434543	0.10304449648711944	0.1263069342627088	0.12987879461803625	0.11684198620065603	0.13038771895296203	0.09216016397042676	0.06923487782080384	0.06086738111185532	0.05103888834008364	0.04549792370586263	0.027324258075811958	0.008275010785676622	0.011349127535820683	0.011659975349921291	0.012172708962739174	0.02178826691645116	0.04086170952050035	0.05431051887744801	0.059383259911894276	0.06386354621182071	0.06519390082843078	0.06983279471687509	0.11510685335298453	0.15036014405762305	0.13462905901872482	0.14135841548340417	0.11139555801563689	0.08868911847578156	0.09116515898380369	0.07420553722804527	0.07103841904995704	0.059382353795648005	0.057595867991952196	0.0312044215859369	0.00047214353163361664	0.0	0.03070376288559347
